word,Reading,JLPT Level
跡,あと,N3
穴,あな,N3
油,あぶら,N3
脂,あぶら,N3
誤り,あやまり,N3
粗,あら,N3
嵐,あらし,N3
争う,あらそう,N3
新た,あらた,N3
あらゆる,あらゆる,N3
表す,あらわす,N3
現す,あらわす,N3
著す,あらわす,N3
現れ,あらわれ,N3
現れる,あらわれる,N3
ありがとう,ありがとう,N3
在る,ある,N3
有る,ある,N3
或,ある,N3
あるいは,あるいは,N3
アルバム,アルバム,N3
泡,あわ,N3
合わせる,あわせる,N3
慌てる,あわてる,N3
哀れ,あわれ,N3
案,あん,N3
案外,あんがい,N3
暗記,あんき,N3
安定,あんてい,N3
あんなに,あんなに,N3
あんまり,あんまり,N3
胃,い,N3
委員,いいん,N3
意外,いがい,N3
行き,いき,N3
行き,ゆき,N3
息,いき,N3
勢い,いきおい,N3
生き物,いきもの,N3
いけない,いけない,N3
医師,いし,N3
意思,いし,N3
意志,いし,N3
維持,いじ,N3
意識,いしき,N3
異常,いじょう,N3
意地悪,いじわる,N3
泉,いずみ,N3
いずれ,いずれ,N3
以前,いぜん,N3
板,いた,N3
偉大,いだい,N3
抱く,いだく,N3
いたずら,いたずら,N3
いただきます,いただきます,N3
痛み,いたみ,N3
至る,いたる,N3
市,いち,N3
位置,いち,N3
一時,いちじ,N3
一度に,いちどに,N3
市場,いちば,N3
いつか,いつか,N3
一家,いっか,N3
一種,いっしゅ,N3
一瞬,いっしゅん,N3
一生,いっしょう,N3
一層,いっそう,N3
一体,いったい,N3
一致,いっち,N3
いつでも,いつでも,N3
いつのまにか,いつのまにか,N3
一般,いっぱん,N3
一方,いっぽう,N3
いつまでも,いつまでも,N3
移動,いどう,N3
従兄弟,いとこ,N3
従姉妹,いとこ,N3
稲,いね,N3
居眠り,いねむり,N3
命,いのち,N3
違反,いはん,N3
衣服,いふく,N3
居間,いま,N3
今に,いまに,N3
今にも,いまにも,N3
イメージ,イメージ,N3
否,いや,N3
以来,いらい,N3
依頼,いらい,N3
いらいら,いらいら,N3
いらっしゃい,いらっしゃい,N3
医療,いりょう,N3
岩,いわ,N3
祝い,いわい,N3
祝う,いわう,N3
言わば,いわば,N3
いわゆる,いわゆる,N3
インク,インク,N3
印刷,いんさつ,N3
印象,いんしょう,N3
引退,いんたい,N3
インタビュー,インタビュー,N3
引用,いんよう,N3
ウイスキー,ウイスキー,N3
上,うわ,N3
魚,うお,N3
うがい,うがい,N3
受け取る,うけとる,N3
動かす,うごかす,N3
兎,うさぎ,N3
牛,うし,N3
失う,うしなう,N3
疑う,うたがう,N3
宇宙,うちゅう,N3
討つ,うつ,N3
撃つ,うつ,N3
うっかり,うっかり,N3
映す,うつす,N3
訴える,うったえる,N3
写る,うつる,N3
映る,うつる,N3
うなる,うなる,N3
奪う,うばう,N3
馬,うま,N3
生まれ,うまれ,N3
有無,うむ,N3
梅,うめ,N3
埋める,うめる,N3
裏切る,うらぎる,N3
羨ましい,うらやましい,N3
売れる,うれる,N3
噂,うわさ,N3
運,うん,N3
運転,うんてん,N3
柄,え,N3
永遠,えいえん,N3
永久,えいきゅう,N3
影響,えいきょう,N3
営業,えいぎょう,N3
衛星,えいせい,N3
栄養,えいよう,N3
笑顔,えがお,N3
描く,えがく,N3
餌,えさ,N3
エネルギー,エネルギー,N3
得る,える,N3
得る,うる,N3
円,えん,N3
延期,えんき,N3
演技,えんぎ,N3
援助,えんじょ,N3
エンジン,エンジン,N3
演説,えんぜつ,N3
演奏,えんそう,N3
老い,おい,N3
追い付く,おいつく,N3
王,おう,N3
追う,おう,N3
応援,おうえん,N3
王様,おうさま,N3
王子,おうじ,N3
応じる,おうじる,N3
横断,おうだん,N3
終える,おえる,N3
大いに,おおいに,N3
覆う,おおう,N3
大家,おおや,N3
丘,おか,N3
沖,おき,N3
奥,おく,N3
贈る,おくる,N3
起こる,おこる,N3
押える,おさえる,N3
幼い,おさない,N3
収める,おさめる,N3
納める,おさめる,N3
治める,おさめる,N3
お辞儀,おじぎ,N3
お洒落,おしゃれ,N3
お喋り,おしゃべり,N3
汚染,おせん,N3
恐らく,おそらく,N3
恐れる,おそれる,N3
恐ろしい,おそろしい,N3
教わる,おそわる,N3
お互い,おたがい,N3
穏やか,おだやか,N3
男の人,おとこのひと,N3
大人しい,おとなしい,N3
劣る,おとる,N3
鬼,おに,N3
帯,おび,N3
お昼,おひる,N3
オフィス,オフィス,N3
溺れる,おぼれる,N3
お前,おまえ,N3
おめでとう,おめでとう,N3
お目に掛かる,おめにかかる,N3
思い付く,おもいつく,N3
思い出,おもいで,N3
主に,おもに,N3
思わず,おもわず,N3
泳ぎ,およぎ,N3
およそ,およそ,N3
及ぼす,およぼす,N3
下す,おろす,N3
降ろす,おろす,N3
卸す,おろす,N3
音,おん,N3
恩,おん,N3
温暖,おんだん,N3
温度,おんど,N3
可,か,N3
蚊,か,N3
課,か,N3
カー,カー,N3
カード,カード,N3
貝,かい,N3
害,がい,N3
会員,かいいん,N3
絵画,かいが,N3
海外,かいがい,N3
会計,かいけい,N3
解決,かいけつ,N3
会合,かいごう,N3
外交,がいこう,N3
開始,かいし,N3
解釈,かいしゃく,N3
外出,がいしゅつ,N3
改善,かいぜん,N3
快適,かいてき,N3
回復,かいふく,N3
飼う,かう,N3
帰す,かえす,N3
代える,かえる,N3
替える,かえる,N3
換える,かえる,N3
反る,かえる,N3
香り,かおり,N3
画家,がか,N3
抱える,かかえる,N3
価格,かかく,N3
化学,かがく,N3
輝く,かがやく,N3
係,かかり,N3
罹る,かかる,N3
限る,かぎる,N3
掻く,かく,N3
描く,かく,N3
嗅ぐ,かぐ,N3
家具,かぐ,N3
学,がく,N3
額,がく,N3
覚悟,かくご,N3
確実,かくじつ,N3
学者,がくしゃ,N3
学習,がくしゅう,N3
隠す,かくす,N3
拡大,かくだい,N3
確認,かくにん,N3
学問,がくもん,N3
隠れる,かくれる,N3
影,かげ,N3
陰,かげ,N3
欠ける,かける,N3
加減,かげん,N3
過去,かこ,N3
籠,かご,N3
囲む,かこむ,N3
火災,かさい,N3
重なる,かさなる,N3
重ねる,かさねる,N3
飾り,かざり,N3
貸し,かし,N3
菓子,かし,N3
家事,かじ,N3
賢い,かしこい,N3
歌手,かしゅ,N3
数,かず,N3
稼ぐ,かせぐ,N3
数える,かぞえる,N3
型,かた,N3
肩,かた,N3
堅い,かたい,N3
硬い,かたい,N3
方々,かたがた,N3
片付く,かたづく,N3
刀,かたな,N3
語る,かたる,N3
勝ち,かち,N3
価値,かち,N3
がっかり,がっかり,N3
活気,かっき,N3
楽器,がっき,N3
学期,がっき,N3
活動,かつどう,N3
活躍,かつやく,N3
活用,かつよう,N3
仮定,かてい,N3
過程,かてい,N3
課程,かてい,N3
悲しむ,かなしむ,N3
必ずしも,かならずしも,N3
かなり,かなり,N3
金,かね,N3
鐘,かね,N3
可能,かのう,N3
株,かぶ,N3
被る,かぶる,N3
我慢,がまん,N3
上,かみ,N3
神,かみ,N3
雷,かみなり,N3
髪の毛,かみのけ,N3
科目,かもく,N3
かもしれない,かもしれない,N3
かゆい,かゆい,N3
歌謡,かよう,N3
空,から,N3
殻,から,N3
柄,がら,N3
刈る,かる,N3
河,かわ,N3
皮,かわ,N3
革,かわ,N3
可愛そう,かわいそう,N3
可愛らしい,かわいらしい,N3
乾かす,かわかす,N3
渇く,かわく,N3
代る,かわる,N3
缶,かん,N3
勘,かん,N3
考え,かんがえ,N3
感覚,かんかく,N3
間隔,かんかく,N3
観客,かんきゃく,N3
環境,かんきょう,N3
歓迎,かんげい,N3
観光,かんこう,N3
観察,かんさつ,N3
感じ,かんじ,N3
感謝,かんしゃ,N3
患者,かんじゃ,N3
勘定,かんじょう,N3
感情,かんじょう,N3
感じる,かんじる,N3
感心,かんしん,N3
関心,かんしん,N3
関する,かんする,N3
完成,かんせい,N3
完全,かんぜん,N3
乾燥,かんそう,N3
感想,かんそう,N3
感動,かんどう,N3
監督,かんとく,N3
管理,かんり,N3
完了,かんりょう,N3
関連,かんれん,N3
議員,ぎいん,N3
記憶,きおく,N3
気温,きおん,N3
機械,きかい,N3
器械,きかい,N3
議会,ぎかい,N3
期間,きかん,N3
機関,きかん,N3
企業,きぎょう,N3
効く,きく,N3
期限,きげん,N3
機嫌,きげん,N3
気候,きこう,N3
岸,きし,N3
生地,きじ,N3
記事,きじ,N3
技師,ぎし,N3
記者,きしゃ,N3
傷,きず,N3
期待,きたい,N3
気体,きたい,N3
帰宅,きたく,N3
貴重,きちょう,N3
議長,ぎちょう,N3
きちんと,きちんと,N3
きつい,きつい,N3
気付く,きづく,N3
気に入る,きにいる,N3
記入,きにゅう,N3
記念,きねん,N3
機能,きのう,N3
気の毒,きのどく,N3
寄付,きふ,N3
希望,きぼう,N3
基本,きほん,N3
決まり,きまり,N3
気味,きみ,N3
奇妙,きみょう,N3
義務,ぎむ,N3
疑問,ぎもん,N3
逆,ぎゃく,N3
キャプテン,キャプテン,N3
キャンプ,キャンプ,N3
旧,きゅう,N3
級,きゅう,N3
球,きゅう,N3
休暇,きゅうか,N3
休憩,きゅうけい,N3
急激,きゅうげき,N3
吸収,きゅうしゅう,N3
救助,きゅうじょ,N3
急速,きゅうそく,N3
休息,きゅうそく,N3
急に,きゅうに,N3
給料,きゅうりょう,N3
器用,きよう,N3
教科書,きょうかしょ,N3
競技,きょうぎ,N3
行儀,ぎょうぎ,N3
供給,きょうきゅう,N3
教授,きょうじゅ,N3
強調,きょうちょう,N3
共通,きょうつう,N3
共同,きょうどう,N3
恐怖,きょうふ,N3
協力,きょうりょく,N3
強力,きょうりょく,N3
許可,きょか,N3
局,きょく,N3
巨大,きょだい,N3
嫌う,きらう,N3
霧,きり,N3
切れ,きれ,N3
切れる,きれる,N3
記録,きろく,N3
議論,ぎろん,N3
金,きん,N3
銀,ぎん,N3
禁煙,きんえん,N3
金額,きんがく,N3
金庫,きんこ,N3
禁止,きんし,N3
金銭,きんせん,N3
金属,きんぞく,N3
近代,きんだい,N3
緊張,きんちょう,N3
筋肉,きんにく,N3
金融,きんゆう,N3
句,く,N3
食う,くう,N3
偶然,ぐうぜん,N3
臭い,くさい,N3
鎖,くさり,N3
腐る,くさる,N3
癖,くせ,N3
管,くだ,N3
具体,ぐたい,N3
下り,くだり,N3
下る,くだる,N3
苦痛,くつう,N3
ぐっすり,ぐっすり,N3
区別,くべつ,N3
組,くみ,N3
組合,くみあい,N3
組む,くむ,N3
汲む,くむ,N3
酌む,くむ,N3
悔しい,くやしい,N3
位,くらい,N3
暮らし,くらし,N3
クラシック,クラシック,N3
暮らす,くらす,N3
グラス,グラス,N3
グランド,グランド,N3
クリーム,クリーム,N3
繰り返す,くりかえす,N3
クリスマス,クリスマス,N3
狂う,くるう,N3
グループ,グループ,N3
苦しい,くるしい,N3
苦しむ,くるしむ,N3
暮れ,くれ,N3
苦労,くろう,N3
加える,くわえる,N3
咥える,くわえる,N3
詳しい,くわしい,N3
加わる,くわわる,N3
訓,くん,N3
軍,ぐん,N3
郡,ぐん,N3
軍隊,ぐんたい,N3
訓練,くんれん,N3
下,げ,N3
計,けい,N3
敬意,けいい,N3
経営,けいえい,N3
景気,けいき,N3
傾向,けいこう,N3
警告,けいこく,N3
計算,けいさん,N3
掲示,けいじ,N3
刑事,けいじ,N3
芸術,げいじゅつ,N3
契約,けいやく,N3
経由,けいゆ,N3
ケース,ケース,N3
ゲーム,ゲーム,N3
劇,げき,N3
劇場,げきじょう,N3
化粧,けしょう,N3
けち,けち,N3
血液,けつえき,N3
結果,けっか,N3
欠陥,けっかん,N3
結局,けっきょく,N3
決心,けっしん,N3
欠席,けっせき,N3
決定,けってい,N3
欠点,けってん,N3
結論,けつろん,N3
煙,けむり,N3
蹴る,ける,N3
券,けん,N3
県,けん,N3
見解,けんかい,N3
限界,げんかい,N3
現金,げんきん,N3
言語,げんご,N3
健康,けんこう,N3
検査,けんさ,N3
現在,げんざい,N3
現実,げんじつ,N3
現象,げんしょう,N3
現状,げんじょう,N3
建設,けんせつ,N3
現代,げんだい,N3
建築,けんちく,N3
見当,けんとう,N3
検討,けんとう,N3
現場,げんば,N3
憲法,けんぽう,N3
権利,けんり,N3
後,ご,N3
碁,ご,N3
恋,こい,N3
濃い,こい,N3
恋人,こいびと,N3
幸運,こううん,N3
講演,こうえん,N3
効果,こうか,N3
硬貨,こうか,N3
高価,こうか,N3
豪華,ごうか,N3
合格,ごうかく,N3
交換,こうかん,N3
航空,こうくう,N3
光景,こうけい,N3
合計,ごうけい,N3
攻撃,こうげき,N3
貢献,こうけん,N3
広告,こうこく,N3
交際,こうさい,N3
校舎,こうしゃ,N3
後者,こうしゃ,N3
工場,こうば,N3
公正,こうせい,N3
構成,こうせい,N3
高速,こうそく,N3
行動,こうどう,N3
強盗,ごうとう,N3
後輩,こうはい,N3
幸福,こうふく,N3
公平,こうへい,N3
候補,こうほ,N3
考慮,こうりょ,N3
越える,こえる,N3
超える,こえる,N3
コーチ,コーチ,N3
コード,コード,N3
氷,こおり,N3
凍る,こおる,N3
ゴール,ゴール,N3
誤解,ごかい,N3
語学,ごがく,N3
呼吸,こきゅう,N3
故郷,こきょう,N3
極,ごく,N3
国語,こくご,N3
国籍,こくせき,N3
黒板,こくばん,N3
克服,こくふく,N3
国民,こくみん,N3
穀物,こくもつ,N3
腰,こし,N3
胡椒,こしょう,N3
個人,こじん,N3
越す,こす,N3
超す,こす,N3
国家,こっか,N3
国会,こっかい,N3
国境,こっきょう,N3
骨折,こっせつ,N3
小包,こづつみ,N3
琴,こと,N3
異なる,ことなる,N3
諺,ことわざ,N3
断る,ことわる,N3
粉,こな,N3
好み,このみ,N3
好む,このむ,N3
こぼす,こぼす,N3
こぼれる,こぼれる,N3
塵,ごみ,N3
小麦,こむぎ,N3
ごめんなさい,ごめんなさい,N3
小屋,こや,N3
これら,これら,N3
殺す,ころす,N3
転ぶ,ころぶ,N3
今回,こんかい,N3
今後,こんご,N3
混雑,こんざつ,N3
こんなに,こんなに,N3
困難,こんなん,N3
今日,こんにち,N3
こんにちは,こんにちは,N3
婚約,こんやく,N3
混乱,こんらん,N3
差,さ,N3
サービス,サービス,N3
際,さい,N3
最高,さいこう,N3
財産,ざいさん,N3
最終,さいしゅう,N3
最中,さいちゅう,N3
最低,さいてい,N3
才能,さいのう,N3
裁判,さいばん,N3
材料,ざいりょう,N3
幸い,さいわい,N3
サイン,サイン,N3
境,さかい,N3
逆らう,さからう,N3
盛り,さかり,N3
作業,さぎょう,N3
裂く,さく,N3
昨,さく,N3
作品,さくひん,N3
作物,さくもつ,N3
桜,さくら,N3
酒,さけ,N3
叫ぶ,さけぶ,N3
避ける,さける,N3
支える,ささえる,N3
刺さる,ささる,N3
刺す,さす,N3
指す,さす,N3
挿す,さす,N3
注す,さす,N3
射す,さす,N3
座席,ざせき,N3
誘う,さそう,N3
札,さつ,N3
作家,さっか,N3
作曲,さっきょく,N3
ざっと,ざっと,N3
さっぱり,さっぱり,N3
さて,さて,N3
砂漠,さばく,N3
差別,さべつ,N3
ママ,ママ,N3
豆,まめ,N3
守る,まもる,N3
迷う,まよう,N3
丸,まる,N3
円,まる,N3
まるで,まるで,N3
万一,まんいち,N3
満足,まんぞく,N3
身,み,N3
実,み,N3
見送り,みおくり,N3
味方,みかた,N3
見事,みごと,N3
ミス,ミス,N3
満ちる,みちる,N3
密,みつ,N3
認める,みとめる,N3
見舞い,みまい,N3
土産,みやげ,N3
都,みやこ,N3
妙,みょう,N3
明後日,みょうごにち,N3
未来,みらい,N3
魅力,みりょく,N3
診る,みる,N3
ミルク,ミルク,N3
無,む,N3
向かい,むかい,N3
迎え,むかえ,N3
向く,むく,N3
剥く,むく,N3
向ける,むける,N3
無視,むし,N3
蒸し暑い,むしあつい,N3
虫歯,むしば,N3
寧ろ,むしろ,N3
蒸す,むす,N3
結ぶ,むすぶ,N3
無駄,むだ,N3
夢中,むちゅう,N3
胸,むね,N3
無料,むりょう,N3
芽,め,N3
明確,めいかく,N3
名刺,めいし,N3
名詞,めいし,N3
命じる,めいじる,N3
名人,めいじん,N3
命令,めいれい,N3
迷惑,めいわく,N3
目上,めうえ,N3
飯,めし,N3
滅多に,めったに,N3
メモ,メモ,N3
面,めん,N3
綿,めん,N3
免許,めんきょ,N3
面接,めんせつ,N3
面倒,めんどう,N3
メンバー,メンバー,N3
申し込む,もうしこむ,N3
申し訳,もうしわけ,N3
毛布,もうふ,N3
燃える,もえる,N3
目的,もくてき,N3
目標,もくひょう,N3
文字,もじ,N3
文字,もんじ,N3
もしかすると,もしかすると,N3
もしも,もしも,N3
持ち上げる,もちあげる,N3
用いる,もちいる,N3
もったいない,もったいない,N3
尤も,もっとも,N3
元,もと,N3
基,もと,N3
素,もと,N3
戻す,もどす,N3
基づく,もとづく,N3
求める,もとめる,N3
者,もの,N3
物音,ものおと,N3
物語,ものがたり,N3
物事,ものごと,N3
燃やす,もやす,N3
模様,もよう,N3
文句,もんく,N3
やがて,やがて,N3
役,やく,N3
約,やく,N3
訳,やく,N3
訳す,やくす,N3
役割,やくわり,N3
家賃,やちん,N3
厄介,やっかい,N3
宿,やど,N3
雇う,やとう,N3
屋根,やね,N3
破る,やぶる,N3
破れる,やぶれる,N3
辞める,やめる,N3
やや,やや,N3
唯一,ゆいいつ,N3
勇気,ゆうき,N3
友好,ゆうこう,N3
有効,ゆうこう,N3
優秀,ゆうしゅう,N3
優勝,ゆうしょう,N3
友情,ゆうじょう,N3
友人,ゆうじん,N3
有能,ゆうのう,N3
郵便,ゆうびん,N3
ユーモア,ユーモア,N3
有利,ゆうり,N3
床,ゆか,N3
愉快,ゆかい,N3
譲る,ゆずる,N3
豊か,ゆたか,N3
茹でる,ゆでる,N3
許す,ゆるす,N3
夜,よ,N3
夜明け,よあけ,N3
酔う,よう,N3
容易,ようい,N3
容器,ようき,N3
陽気,ようき,N3
要求,ようきゅう,N3
用心,ようじん,N3
様子,ようす,N3
要するに,ようするに,N3
要素,ようそ,N3
要点,ようてん,N3
曜日,ようび,N3
ヨーロッパ,ヨーロッパ,N3
予期,よき,N3
横切る,よこぎる,N3
汚す,よごす,N3
予算,よさん,N3
止す,よす,N3
寄せる,よせる,N3
予測,よそく,N3
ヨット,ヨット,N3
夜中,よなか,N3
世の中,よのなか,N3
余分,よぶん,N3
予報,よほう,N3
予防,よぼう,N3
読み,よみ,N3
嫁,よめ,N3
余裕,よゆう,N3
より,より,N3
因る,よる,N3
喜び,よろこび,N3
よろしく ,よろしく ,N3
四,よん,N3
来,らい～,N3
ライター,ライター,N3
楽,らく,N3
ラケット,ラケット,N3
利益,りえき,N3
理解,りかい,N3
陸,りく,N3
利口,りこう,N3
離婚,りこん,N3
理想,りそう,N3
率,りつ,N3
留学,りゅうがく,N3
流行,りゅうこう,N3
量,りょう,N3
寮,りょう,N3
両替,りょうがえ,N3
料金,りょうきん,N3
例,れい,N3
礼,れい,N3
例外,れいがい,N3
礼儀,れいぎ,N3
冷静,れいせい,N3
列,れつ,N3
列車,れっしゃ,N3
レベル,レベル,N3
連想,れんそう,N3
連続,れんぞく,N3
老人,ろうじん,N3
労働,ろうどう,N3
ロケット,ロケット,N3
論じる,ろんじる,N3
論争,ろんそう,N3
論文,ろんぶん,N3
輪,わ,N3
ワイン,ワイン,N3
わがまま,わがまま,N3
別れ,わかれ,N3
分かれる,わかれる,N3
脇,わき,N3
湧く,わく,N3
分ける,わける,N3
わざと,わざと,N3
僅か,わずか,N3
綿,わた,N3
話題,わだい,N3
笑い,わらい,N3
割る,わる,N3
悪口,わるくち,N3
我々,われわれ,N3
湾,わん,N3
椀,わん,N3
碗,わん,N3
悪,あく,N3
当り,あたり,N3
アップ,アップ,N3
宛てる,あてる,N3
アンケート,アンケート,N3
異,い,N3
意,い,N3
医院,いいん,N3
怒り,いかり,N3
粋,いき,N3
意地,いじ,N3
依然,いぜん,N3
傷める,いためる,N3
炒める,いためる,N3
一帯,いったい,N3
異動,いどう,N3
衣料,いりょう,N3
渦,うず,N3
埋まる,うまる,N3
産む,うむ,N3
縁,えん,N3
尾,お,N3
負う,おう,N3
遅れ,おくれ,N3
教え,おしえ,N3
驚き,おどろき,N3
織る,おる,N3
欠く,かく,N3
角,かく,N3
核,かく,N3
格,かく,N3
学歴,がくれき,N3
駆ける,かける,N3
賭ける,かける,N3
課題,かだい,N3
片付け,かたづけ,N3
加味,かみ,N3
借り,かり,N3
狩り,かり,N3
管,かん,N3
～観,かん,N3
癌,がん,N3
刊行,かんこう,N3
慣行,かんこう,N3
歓声,かんせい,N3
官僚,かんりょう,N3
器官,きかん,N3
季刊,きかん,N3
起源,きげん,N3
機構,きこう,N3
築く,きずく,N3
規制,きせい,N3
丘陵,きゅうりょう,N3
協議,きょうぎ,N3
享受,きょうじゅ,N3
協調,きょうちょう,N3
切り,きり,N3
菌,きん,N3
近視,きんし,N3
苦,く,N3
群,ぐん,N3
刑,けい,N3
経緯,けいい,N3
計器,けいき,N3
契機,けいき,N3
携帯,けいたい,N3
形態,けいたい,N3
血管,けっかん,N3
決行,けっこう,N3
件,けん,N3
減少,げんしょう,N3
公演,こうえん,N3
後悔,こうかい,N3
航海,こうかい,N3
拘束,こうそく,N3
荒廃,こうはい,N3
降伏,こうふく,N3
興奮,こうふん,N3
語句,ごく,N3
個々,ここ,N3
故人,こじん,N3
小銭,こぜに,N3
ことによると,ことによると,N3
コンテスト,コンテスト,N3
採集,さいしゅう,N3
作,さく,N3
策,さく,N3
設備,せつび,N3
絶滅,ぜつめつ,N3
節約,せつやく,N3
攻める,せめる,N3
責める,せめる,N3
善,ぜん,N3
全,ぜん,N3
全員,ぜんいん,N3
専攻,せんこう,N3
全国,ぜんこく,N3
洗剤,せんざい,N3
先日,せんじつ,N3
前者,ぜんしゃ,N3
選手,せんしゅ,N3
全身,ぜんしん,N3
前進,ぜんしん,N3
センター,センター,N3
全体,ぜんたい,N3
選択,せんたく,N3
宣伝,せんでん,N3
象,ぞう,N3
騒音,そうおん,N3
増加,ぞうか,N3
操作,そうさ,N3
想像,そうぞう,N3
相続,そうぞく,N3
装置,そうち,N3
相当,そうとう,N3
速度,そくど,N3
底,そこ,N3
そこで,そこで,N3
組織,そしき,N3
そして,そして,N3
注ぐ,そそぐ,N3
育つ,そだつ,N3
そっくり,そっくり,N3
そっと,そっと,N3
袖,そで,N3
備える,そなえる,N3
具える,そなえる,N3
そのうえ,そのうえ,N3
そのうち,そのうち,N3
そのまま,そのまま,N3
蕎麦,そば,N3
ソファー,ソファー,N3
粗末,そまつ,N3
それぞれ,それぞれ,N3
それでも,それでも,N3
それと,それと,N3
それとも,それとも,N3
揃う,そろう,N3
揃える,そろえる,N3
損,そん,N3
損害,そんがい,N3
尊敬,そんけい,N3
存在,そんざい,N3
尊重,そんちょう,N3
田,た,N3
他,た,N3
対,たい,N3
大,だい,N3
題,だい,N3
体育,たいいく,N3
体温,たいおん,N3
大会,たいかい,N3
大気,たいき,N3
代金,だいきん,N3
退屈,たいくつ,N3
滞在,たいざい,N3
大使,たいし,N3
大した,たいした,N3
体重,たいじゅう,N3
対象,たいしょう,N3
対照,たいしょう,N3
大臣,だいじん,N3
対する,たいする,N3
大戦,たいせん,N3
態度,たいど,N3
大統領,だいとうりょう,N3
大半,たいはん,N3
代表,だいひょう,N3
大部分,だいぶぶん,N3
タイプライター,タイプライター,N3
逮捕,たいほ,N3
題名,だいめい,N3
ダイヤ,ダイヤ,N3
太陽,たいよう,N3
平ら,たいら,N3
代理,だいり,N3
大陸,たいりく,N3
倒す,たおす,N3
タオル,タオル,N3
だが,だが,N3
互い,たがい,N3
高める,たかめる,N3
宝,たから,N3
宅,たく,N3
炊く,たく,N3
焚く,たく,N3
抱く,だく,N3
だけど,だけど,N3
たしか,たしか,N3
確かめる,たしかめる,N3
多少,たしょう,N3
助かる,たすかる,N3
助ける,たすける,N3
ただ,ただ,N3
只,ただ,N3
唯,ただ,N3
戦い,たたかい,N3
戦う,たたかう,N3
